10402,10749,10751,10752,10770,12,14,16,18,27,28,35,36,37,53,80,878,9648,99,adult,director,lead actors,movie_id,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,False,Trey Parker,"[u'Trey Parker', u'Matt Stone', u'Kristen Miller']",3989,"Team America World Police follows an international police force dedicated to maintaining global stability. Learning that dictator Kim Jong il is out to destroy the world, the team recruits Broadway star Gary Johnston to go undercover. With the help of Team America, Gary manages to uncover the plan to destroy the world. Will Team America be able to save it in time? It stars… Samuel L Jackson, Tim Robbins, Sean Penn, Michael Moore, Helen Hunt, Matt Damon, Susan Sarandon, George Clooney, Danny Glover, Ethan Hawke, Alec Baldwin… or does it?",2.715592,/crkPGNm0M19LHp8I5mhs75EqhSH.jpg,2004-10-10,Team America: World Police,False,6.6,562
0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,False,Klay Hall,"[u'Dane Cook', u'Carlos Alazraqui', u'Val Kilmer']",151960,"Dusty is a cropdusting plane who dreams of competing in a famous aerial race. The problem? He is hopelessly afraid of heights. With the support of his mentor Skipper and a host of new friends, Dusty sets off to make his dreams come true.",2.71074,/c8ALtmmmtofVYOxSJG0S5ZcP2pF.jpg,2013-08-09,Planes,False,5.7,480
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,False,Ari Folman,"[u'Robin Wright', u'Harvey Keitel', u'Jon Hamm']",152795,"More than two decades after catapulting to stardom with The Princess Bride, an aging actress (Robin Wright, playing a version of herself) decides to take her final job: preserving her digital likeness for a future Hollywood. Through a deal brokered by her loyal, longtime agent and the head of Miramount Studios, her alias will be controlled by the studio, and will star in any film they want with no restrictions. In return, she receives healthy compensation so she can care for her ailing son and her digitized character will stay forever young. Twenty years later, under the creative vision of the studio’s head animator, Wright’s digital double rises to immortal stardom. With her contract expiring, she is invited to take part in “The Congress” convention as she makes her comeback straight into the world of future fantasy cinema.",2.706,/nnKX3ahYoT7P3au92dNgLf4pKwA.jpg,2013-05-16,The Congress,False,6.2,138
0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,False,Rob Zombie,"[u'Rosario Dawson', u'Danny Trejo', u'Sheri Moon Zombie']",23127,"The Haunted World of El Superbeasto is an animated comedy that also combines elements of a horror and thriller film. It is based upon the comic book series created by Rob Zombie that follows the character of El Superbeasto and his sexy sidekick sister, Suzi-X, voiced by Sheri Moon, as they confront an evil villain by the name of Dr. Satan.",2.699644,/ywO8qzHhltILnZbeIKw8XbD3u6X.jpg,2009-09-12,The Haunted World of El Superbeasto,False,6.3,34
0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False,Tom Ellery,"[u'Irene Bedard', u'Jim Cummings', u'Donal Gibson']",13761,"When news of John Smith's death reaches America, Pocahontas is devastated. She sets off to London with John Rolfe, to meet with the King of England on a diplomatic mission: to create peace and respect between the two great lands. However, Governor Ratcliffe is still around; he wants to return to Jamestown and take over. He will stop at nothing to discredit the young princess.",2.693745,/yaksflTZ4x5nxcYVZiARQK2rYhX.jpg,1998-08-04,Pocahontas II: Journey to a New World,False,4.9,208
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,False,Goro Miyazaki,"[u'Masami Nagasawa', u""Jun'ichi Okada"", u'Keiko Takeshita']",83389,"The story is set in 1963 in Yokohama. Kokuriko Manor sits on a hill overlooking the harbour. A 16 year-old girl, Umi, lives in that house. Every morning she raises a signal flag facing the sea. The flag means “I pray for safe voyages”. A 17 year-old boy, Shun, always sees this flag from the sea as he rides a tugboat to school. Gradually the pair are drawn to each other but they are faced with a sudden trial. Even so, they keep going without running from facing the hardships of reality.",2.680087,/mVlosCi4Kckj1iXACJdpSrA9alR.jpg,2011-07-16,From Up on Poppy Hill,False,7.6,227
0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,False,Hayao Miyazaki,"[u'Sh\xfbichir\xf4 Moriyama', u'Tokiko Kat\xf4', u'Sanshi Katsura']",11621,"Porco Rosso, known in Japan as Crimson Pig (Kurenai no Buta) is the sixth animated film by Hayao Miyazaki and released in 1992. You're introduced to an Italian World War I fighter ace, now living as a freelance bounty hunter chasing ""air pirates"" in the Adriatic Sea. He has been given a curse that changed his head to that of a pig. Once called Marco Pagot, he is now known to the world as ""Porco Rosso"", Italian for ""Red Pig.""",2.664009,/d8J98dLZkfTpJY64VvtCOH2UkXP.jpg,1992-07-18,Porco Rosso,False,7.5,387
0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,False,Bradley Raymond,"[u'Mae Whitman', u'Lauren Mote', u'Michael Sheen']",44683,"During a summer stay on the mainland, Tinker Bell is accidentally discovered while investigating a little girl's fairy house. As the other fairies, led by the brash Vidia, launch a daring rescue in the middle of a fierce storm, Tink develops a special bond with the lonely, little girl.",2.661403,/ggr8yq0YRaBAdLUODvdOZhgH8Um.jpg,2010-08-13,Tinker Bell and the Great Fairy Rescue,False,6.3,159
0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,False,John A. Davis,"[u'Julia Roberts', u'Meryl Streep', u'Nicolas Cage']",9906,"Fed up with being targeted by the neighborhood bully, 10-year-old Lucas Nickle vents his frustrations on the anthill in his front yard ... until the insects shrink him to the size of a bug with a magic elixir. Convicted of ""crimes against the colony,"" Lucas can only regain his freedom by living with the ants and learning their ways.",2.660966,/tBUlwDCdvYC5aP7DzgcmDgrbfec.jpg,2006-07-27,The Ant Bully,False,5.5,282
0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False,Roger Allers,"[u'Martin Lawrence', u'Ashton Kutcher', u'Gary Sinise']",7484,"Boog, a domesticated 900lb. Grizzly bear finds himself stranded in the woods 3 days before Open Season. Forced to rely on Elliot, a fast-talking mule deer, the two form an unlikely friendship and must quickly rally other forest animals if they are to form a rag-tag army against the hunters.",2.654489,/9TY3wQPNhZ60Mng0JetKEOfXqxU.jpg,2006-09-29,Open Season,False,6.1,478
0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,False,Gaëtan Brizzi,"[u'Roger Carel', u'Pierre Mondy', u'Serge Sauvion']",8868,"Obelix falls for a new arrival in his home village in Gaul, but is heartbroken when her true love arrives to visit her. However, the lovers are kidnapped by Romans; Asterix and Obelix set out to rescue them on a dangerous journey that will involve gladiators, slavers and beauracracy - and a personal encounter with the Emperor himself, Julius Caesar...",2.652397,/mGItmlNRLWnZde2f7qsXGWTxaUC.jpg,1985-03-06,Asterix vs. Caesar,False,6.5,80
0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,False,Robert Zemeckis,"[u'Ray Winstone', u'Angelina Jolie', u'Anthony Hopkins']",2310,"6th-century Scandinavian warrior, Beowulf embarks on a mission to slay the manlike ogre Grendel, a descendant of Cain.",2.652245,/j90lLkvlcPNL6VVoLGQ0yzPUfJV.jpg,2007-11-05,Beowulf,False,5.5,668
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False,Stephen Hillenburg,"[u'Tom Kenny', u'Clancy Brown', u'Rodger Bumpass']",11836,"There's trouble brewing in Bikini Bottom. Someone has stolen King Neptune's crown, and it looks like Mr. Krab, SpongeBob's boss, is the culprit. Though he's just been passed over for the promotion of his dreams, SpongeBob stands by his boss, and along with his best pal Patrick, sets out on a treacherous mission to Shell City to reclaim the crown and save Mr. Krab's life.",2.651743,/9NsjFw5NEBppIb7KUDQa4010jKT.jpg,2004-11-14,The SpongeBob SquarePants Movie,False,6.6,422
0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,False,John Lounsbery,"[u'Bob Newhart', u'Eva Gabor', u'Geraldine Page']",11319,"What can two little mice possibly do to save an orphan girl who's fallen into evil hands? With a little cooperation and faith in oneself, anything is possible! As members of the mouse-run International Rescue Aid Society, Bernard and Miss Bianca respond to orphan Penny's call for help. The two mice search for clues with the help of an old cat named Rufus.",2.641783,/FUxN44FafShR8dJ4vkchPEtn5h.jpg,1977-06-22,The Rescuers,False,6.6,439
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False,George Miller,"[u'Elijah Wood', u'Robin Williams', u'Pink']",65759,"Mumble the penguin has a problem: his son Erik, who is reluctant to dance, encounters The Mighty Sven, a penguin who can fly! Things get worse for Mumble when the world is shaken by powerful forces, causing him to brings together the penguin nations and their allies to set things right.",2.640541,/gY8lWCObaGvcDsmeM8QHBF4AZVk.jpg,2011-11-17,Happy Feet Two,False,5.8,282
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,False,Brian Pimental,"[u'Patrick Stewart', u'Alexander Gould', u'Brendon Baerg']",13205,"Picking up shortly after the original movie's end, Bambi follows his father, the Great Prince, into the forest after his mother's death and the Great Prince must teach the young fawn, and his friends Thumper, Flower and Owl, how a deer survives in the forest. But the Great Prince finds that his high-spirited son may have a lesson or two to teach him, as well.",2.636278,/lVCAvQUpf98HX11KGFWte1Cu1lD.jpg,2006-02-01,Bambi II,False,6.0,130
0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,False,Matt Peters,"[u'Sarah Hyland', u'Nolan North', u'Troy Baker']",396330,"The caped crusader reluctantly agrees to let Batgirl and Nightwing take him on a long overdue vacation from crime-fighting, while Superman and the Justice League watch over Gotham City.",2.636194,/rsONvWVId7reQKbAtPtoPukAUF2.jpg,2016-06-21,LEGO DC Comics Super Heroes: Justice League - Gotham City Breakout,False,7.0,13
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,Hiroshi Watanabe,"[u'Sumire Morohoshi', u'Yoshimasa Hosoya', u'\u5188\u672c\u4fe1\u5f66']",347182,"On an evening lit by a crimson full moon, an ordinary high school girl named Mei Ayazuki meets a self-proclaimed magician named Charlie at a festival. Through Charlie's magic, she time-travels to the Meiji era in Tokyo, where she meets and falls in love with various great historical figures from that time period.",2.629978,/A4pvuwwEbkUfvh7s32qV0ZCQope.jpg,2015-07-18,Meiji Tokyo Renka: Yumihari no Serenade,False,0.0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,False,Richard Linklater,"[u'Keanu Reeves', u'Winona Ryder', u'Woody Harrelson']",3509,An undercover cop in a not-too-distant future becomes involved with a dangerous new drug and begins to lose his own identity as a result.,2.62537,/wS0QhF2RTwap84BKGr9hKHzNAMx.jpg,2006-05-25,A Scanner Darkly,False,6.8,427
0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,False,Kobun Shizuno,"[u'Minami Takayama', u'Kappei Yamaguchi', u'Wakana Yamazaki']",438058,Detective Conan: Crimson Love Letter is the twenty-first installment of the Case Closed film series based on the manga series of the same name by Gosho Aoyama.,2.613061,/shpjDVjugLMoc4Wt1eRdueH5IOf.jpg,2017-04-15,Detective Conan: Crimson Love Letter,False,0.0,0
0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,False,Hayao Miyazaki,"[u'Yasuo Yamada', u'Eiko Masuyama', u'Kiyoshi Kobayashi']",15371,"After a successful robbery leaves famed thief Lupin III and his partner Jigen with nothing but a large amount of fake money, the so called ""Goat Bills"", he decides to track down the counterfeiter responsible - and steal any other treasures he may find in the Castle of Cagliostro, including the 'damsel in distress' he finds imprisoned there.",2.605836,/dN1InfPfmgxLwxirsR0SBXRydm9.jpg,1979-12-15,Lupin the Third: The Castle of Cagliostro,False,7.4,115
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,False,Hiromasa Yonebayashi,"[u'Sara Takatsuki', u'Kasumi Arimura', u'Nanako Matsushima']",242828,"A young girl is sent to the country for health reasons, where she meets an unlikely friend in the form of Marnie, a young girl with flowing blonde hair. As the friendship unravels it is possible that Marnie has closer ties to the protagonist than we might expect.",2.605309,/wiEzIu4bw15RhB3NT58mCbPgv3R.jpg,2014-07-19,When Marnie Was There,False,7.8,234
0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,False,Klay Hall,"[u'Mae Whitman', u'Jesse McCartney', u'Jane Horrocks']",25475,"A blue harvest moon will rise, allowing the fairies to use a precious moonstone to restore the Pixie Dust Tree, the source of all their magic. But when Tinker Bell accidentally puts all of Pixie Hollow in jeopardy, she must venture out across the sea on a secret quest to set things right.",2.600771,/c695u6KN4E42DMbzzvq3UHLI47S.jpg,2009-09-03,Tinker Bell and the Lost Treasure,False,6.5,162
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,Tad Stones,"[u'Tim Allen', u'Stephen Furst', u'Nicole Sullivan']",16187,"To infinity and beyond! Buzz Lightyear, everyone's favorite Space Ranger from the Academy Award-winning Toy Story movies, is here with an exciting interstellar space adventure all his own. Joined by Star Command team members Mira Nova, the psychic princess, bumbling newbie Booster and XR, the experimental robot, Buzz defends the planet of the Little Green Men against the devious plots of the evil Emperor Zurg.",2.596007,/rr7TOHOXDCMG24b8ekkUPrGvMhA.jpg,2000-08-08,Buzz Lightyear of Star Command: The Adventure Begins,False,5.6,39
0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,False,Keiichi Sugiyama,"[u'Ryo Katsuji', u'Aoi Miyazaki', u'Y\xfbko Kotegawa']",14945,It is 300 years into the future. Earth's environment had been devastated by mankind's own foolish plans and humankind is beleaguered by the sentient forests which they have awoken. The world balance is tipped when a young boy named Agito stumbles across a machine that glowed in a strange blue hue inside a forbidden sanctuary.,2.592554,/sBYe5AhoXHOMjDOcsR0MWMhsL8C.jpg,2006-01-07,Origin: Spirits of the Past,False,6.6,24
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,False,Makoto Shinkai,"[u'Kenji Mizuhashi', u'Yoshimi Kondou', u'Satomi Hanamura']",38142,"Takaki and Akari are two classmates in elementary school. During their time together they have become close friends. Their relationship is tested when Akari moves to another city because of her parents' jobs. Both of them struggle to keep their friendship alive, as time and distance slowly pulls them apart. When Takaki finds out that he is moving further away, he decides to visit Akari one last time.",2.59239,/wX7RbjclqHoSWd4NGouDisBHq1o.jpg,2007-03-03,5 Centimeters Per Second,False,7.5,271
0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,False,Chris Miller,"[u'Antonio Banderas', u'Salma Hayek', u'Zach Galifianakis']",417859,"Long before he even met Shrek, the notorious fighter, lover and outlaw Puss in Boots becomes a hero when he sets off on an adventure with the tough and street smart Kitty Softpaws and the mastermind Humpty Dumpty to save his town. This is the true story of The Cat, The Myth, The Legend... The Boots.",2.584657,/7r57xOw0zSCW59pys29KyPrDS3t.jpg,2011-10-28,Puss in Boots,False,6.4,202
1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,False,Mike Mitchell,"[u'Jason Lee', u'David Cross', u'Jenny Slate']",55301,"Playing around while aboard a cruise ship, the Chipmunks and Chipettes accidentally go overboard and end up marooned in a tropical paradise. They discover their new turf is not as deserted as it seems.",2.578312,/31IPWvH2l4ycyK8EsMOmmwiJC7n.jpg,2011-12-14,Alvin and the Chipmunks: Chipwrecked,False,5.4,368
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,Wolfgang Reitherman,"[u'Brian Bedford', u'Phil Harris', u'Peter Ustinov']",11886,"With King Richard off to the Crusades, Prince John and his slithering minion, Sir Hiss, set about taxing Nottingham's citizens with support from the corrupt sheriff - and staunch opposition by the wily Robin Hood and his band of merry men.",2.569576,/78yFcKivWbLwlPcUOPj2A75k4Ii.jpg,1973-11-08,Robin Hood,False,6.9,819
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False,Peter Hewitt,"[u'Bill Murray', u'Breckin Meyer', u'Jennifer Love Hewitt']",8920,"Garfield, the fat, lazy, lasagna lover, has everything a cat could want. But when Jon, in an effort to impress the Liz - the vet and an old high-school crush - adopts a dog named Odie and brings him home, Garfield gets the one thing he doesn't want. Competition.",2.568617,/v6xvth8PjDG350ARG9H2sF7N3SF.jpg,2004-06-10,Garfield,False,5.2,572
